content,score,at,thumbsUpCount,source,app_name,text
"Though it may be quite overwhelming at first with the endless options, once you get the hang of it, it's really amazing. I've personally used it for my academic life, but it can absolutely be used for other aspects of your life too. I can't begin to explain how many options there are to get your notion pages to look the way you want, though that can lead to getting distracted by making it look nice rather than getting work done haha. Wonderful app, 100% recommend 👌 💝",5,2024-09-14 02:28:07,39,play_store,Notion,"Though it may be quite overwhelming at first with the endless options, once you get the hang of it, it's really amazing. I've personally used it for my academic life, but it can absolutely be used for other aspects of your life too. I can't begin to explain how many options there are to get your notion pages to look the way you want, though that can lead to getting distracted by making it look nice rather than getting work done haha. Wonderful app, 100% recommend 👌 💝"
"It's a good app. I'm still organising it because I switched from Google (notes, tasks and calendar)...it's working really good on my laptop, but I can't say the same on my phone. When I'm writing a note on this app, there's an annoying delay. Something that I'm suffering in this app too is about to use the app without internet. I could use Google without internet normally, but this app doesn't have an offline data save, so I need to be constantly connected. Please help me to fix these problems!",3,2020-05-27 16:55:44,44,play_store,Notion,"It's a good app. I'm still organising it because I switched from Google (notes, tasks and calendar)...it's working really good on my laptop, but I can't say the same on my phone. When I'm writing a note on this app, there's an annoying delay. Something that I'm suffering in this app too is about to use the app without internet. I could use Google without internet normally, but this app doesn't have an offline data save, so I need to be constantly connected. Please help me to fix these problems!"
"Would have given 5 stars if a few more features were developed for mobile. 1. Can't really seem to zoom in/out on mobile so it's tough to see the process diagram tree. 2. Couldn't figure out how to lock the row and column headers so you could see what cell you were trying to edit. 3. Potentially a way to link/convert graphs and diagrams to other formats without AI; e.g. a tree into a list, or bottom level of tree into correlation matrix.",4,2024-10-19 06:37:51,12,play_store,Notion,"Would have given 5 stars if a few more features were developed for mobile. 1. Can't really seem to zoom in/out on mobile so it's tough to see the process diagram tree. 2. Couldn't figure out how to lock the row and column headers so you could see what cell you were trying to edit. 3. Potentially a way to link/convert graphs and diagrams to other formats without AI; e.g. a tree into a list, or bottom level of tree into correlation matrix."
"Notion is a great platform to organise the entire life of a student like me. However, your Android app doesn't live up to the expectations at all. The app doesn't work offline and store data. Everytime, it relies on downloading it from the database. Please consider an option to consistently download some pages that may be required for offline use, even if it takes storage.",3,2020-07-17 13:36:50,125,play_store,Notion,"Notion is a great platform to organise the entire life of a student like me. However, your Android app doesn't live up to the expectations at all. The app doesn't work offline and store data. Everytime, it relies on downloading it from the database. Please consider an option to consistently download some pages that may be required for offline use, even if it takes storage."
"What a brilliant discovery, the day that the very concept of these ""second brain"" apps entered my life! Everything, from my personal finances to university classes to planning sessions with my clients has been massively streamlined. With the option to create mininalist websites and at absurdely cheap prices. My two only nags are their server's reaponse times (especially with the mobile app) and formatting text. But, as you can read from my review, it doesn't stop me from being a major, major fan",4,2024-09-20 20:51:34,14,play_store,Notion,"What a brilliant discovery, the day that the very concept of these ""second brain"" apps entered my life! Everything, from my personal finances to university classes to planning sessions with my clients has been massively streamlined. With the option to create mininalist websites and at absurdely cheap prices. My two only nags are their server's reaponse times (especially with the mobile app) and formatting text. But, as you can read from my review, it doesn't stop me from being a major, major fan"
"Takes some learning and figuring things out but, once you get the hang of it, it's not hard to use! There some bugs that frustrate me and Notion is harder to understand on mobile. Though I've gotten used to it, they're still annoying sometimes. I do highly recommend this app to people who frequently write things down, for whatever reason, and need your information to be easy to find and edit/update across multiple devices :>",4,2025-06-03 15:31:50,6,play_store,Notion,"Takes some learning and figuring things out but, once you get the hang of it, it's not hard to use! There some bugs that frustrate me and Notion is harder to understand on mobile. Though I've gotten used to it, they're still annoying sometimes. I do highly recommend this app to people who frequently write things down, for whatever reason, and need your information to be easy to find and edit/update across multiple devices :>"
"Not as useful as I imagined it could be. Everything is just a fancy indented list. I wanted to assign dates to items, especially in the ""project planner"", ""journal"", and ""travel planner"". Those seem to me to be critical attributes for these items. Deleting items was not intuitive as you are required to delete each character in an item one by one. Crazy! Will not be using it.",3,2025-03-16 13:01:27,1,play_store,Notion,"Not as useful as I imagined it could be. Everything is just a fancy indented list. I wanted to assign dates to items, especially in the ""project planner"", ""journal"", and ""travel planner"". Those seem to me to be critical attributes for these items. Deleting items was not intuitive as you are required to delete each character in an item one by one. Crazy! Will not be using it."
The app is great but there are two big issue. 1. If I turn on the card preview in a kanban view the title of page moves below the content. Why? It is the headline not the description. A headline is normally always on top of the content. 2. Why I can't change the font size in the apps (Android and Windows). What about people with bad vision? Why are you excluding them?,1,2025-10-29 00:29:43,0,play_store,Notion,The app is great but there are two big issue. 1. If I turn on the card preview in a kanban view the title of page moves below the content. Why? It is the headline not the description. A headline is normally always on top of the content. 2. Why I can't change the font size in the apps (Android and Windows). What about people with bad vision? Why are you excluding them?
Laggy and buggy but if you have some patience it's a cool app,3,2026-04-02 19:15:27,0,play_store,Notion,Laggy and buggy but if you have some patience it's a cool app
"Finally a good way to keep a digital journal and manage all my notes in the way I want how I want. It took some time to set up and get used to but it helps so much with my ADHD struggles and it's so worth it! I only wish you could do multiple types of pages (gallery, tables etc) on one page with different types of content in each, without them being connected. That way I could keep track of a projects progress, but also manage different notes in a gallery or other type of view below.",5,2025-02-20 16:47:31,13,play_store,Notion,"Finally a good way to keep a digital journal and manage all my notes in the way I want how I want. It took some time to set up and get used to but it helps so much with my ADHD struggles and it's so worth it! I only wish you could do multiple types of pages (gallery, tables etc) on one page with different types of content in each, without them being connected. That way I could keep track of a projects progress, but also manage different notes in a gallery or other type of view below."
"Overall good app for my use. Nothing too complicated, since I don't make use of AI etc. However, it won't give me direct access to my gallery and albums. I used to be able to press the ""pictures"" icon and it would give me the option to browse media and open my gallery. Now it makes me view all my pictures with no dates or albums, making it harder to navigate older photos. Fix this problem!!",2,2025-06-30 04:52:32,12,play_store,Notion,"Overall good app for my use. Nothing too complicated, since I don't make use of AI etc. However, it won't give me direct access to my gallery and albums. I used to be able to press the ""pictures"" icon and it would give me the option to browse media and open my gallery. Now it makes me view all my pictures with no dates or albums, making it harder to navigate older photos. Fix this problem!!"
"Seriously, I really wanted to like this app. Great 👍, I would pay for it if it was end-to-end encrypted and less of a data-hungry pile of refuse. After reading your terms of service, I find myself drawn to papar and pen. So thanks, but no thanks! And please don't respond with a meaningless ""if you don't like the app, write us an email we are glad to help"" or something.",1,2024-07-27 00:41:51,4,play_store,Notion,"Seriously, I really wanted to like this app. Great 👍, I would pay for it if it was end-to-end encrypted and less of a data-hungry pile of refuse. After reading your terms of service, I find myself drawn to papar and pen. So thanks, but no thanks! And please don't respond with a meaningless ""if you don't like the app, write us an email we are glad to help"" or something."
"It's a great app. My only suggestion is please add a zoom in or zoom out option for MOBILE. It's very convenient to use on pc that's fs but when I'm on my phone it gets frustrating to use, u can't see all ur data in a single frame, I wish you guys could change that. Sliding is not enough I wanna see it in a single frame. Hope this review reaches the right people 🙏🙏🙏",4,2025-03-10 01:38:43,538,play_store,Notion,"It's a great app. My only suggestion is please add a zoom in or zoom out option for MOBILE. It's very convenient to use on pc that's fs but when I'm on my phone it gets frustrating to use, u can't see all ur data in a single frame, I wish you guys could change that. Sliding is not enough I wanna see it in a single frame. Hope this review reaches the right people 🙏🙏🙏"
"I think it is time to give 5 stars to Notion. Honestly, I see many apps on Google Play, and they give you only free trial and that's it. On Notion you have MANY options, for free, AND MANY more, if you really want to participate. I am using notion for months, and, all I can say is, that I am satisfied. This app can be improved by adding more options to customize, more options for backup. I will continue using it, every day I am discovering something new. Go NOTION! The b e s t.",5,2023-05-28 17:30:53,0,play_store,Notion,"I think it is time to give 5 stars to Notion. Honestly, I see many apps on Google Play, and they give you only free trial and that's it. On Notion you have MANY options, for free, AND MANY more, if you really want to participate. I am using notion for months, and, all I can say is, that I am satisfied. This app can be improved by adding more options to customize, more options for backup. I will continue using it, every day I am discovering something new. Go NOTION! The b e s t."
"I really got into the app until I realised that it's online only, so if you are in a situation without internet or you need a quick access to your notes, it's unusable. It's always going to be slow because it's fetching your notes on the internet every single time, there's no cache. It's a real shame because it's not a technical limitation, just a will of the Notion team you keep you captive of their servers. If you can, find another app (anytime is pretty decent)",1,2024-09-21 03:23:41,37,play_store,Notion,"I really got into the app until I realised that it's online only, so if you are in a situation without internet or you need a quick access to your notes, it's unusable. It's always going to be slow because it's fetching your notes on the internet every single time, there's no cache. It's a real shame because it's not a technical limitation, just a will of the Notion team you keep you captive of their servers. If you can, find another app (anytime is pretty decent)"
"Update: They've gone all in on AI and I no longer feel comfortable keeping my notes in this app, and as such I've moved away from Notion. Since all data is stored in the cloud, we've also been instructed not to use Notion for work notes out of security concerns. I've since moved to Obsidian, which only operates locally (unless you explicitly sync to cloud yourself). A shame, since Notion on it's own is quite frankly a fantastic app.",3,2025-06-25 13:06:08,3,play_store,Notion,"Update: They've gone all in on AI and I no longer feel comfortable keeping my notes in this app, and as such I've moved away from Notion. Since all data is stored in the cloud, we've also been instructed not to use Notion for work notes out of security concerns. I've since moved to Obsidian, which only operates locally (unless you explicitly sync to cloud yourself). A shame, since Notion on it's own is quite frankly a fantastic app."
"The free version of Notion is an absolute steal, because I love how I'm able to sync across devices. However, the bugs that I have encountered, especially on the Android Tablet version, makes this amazing piece of software borderline unusable. Pressing ""Enter"" on my tablet keyboard will skip two lines instead of one, and the ""/"" shortcut to get to the drop-down menu is extremely inconsistent, sometimes not coming up at all. In addition, the lack of handwritten functions is a huge bummer.",2,2022-01-05 17:51:55,40,play_store,Notion,"The free version of Notion is an absolute steal, because I love how I'm able to sync across devices. However, the bugs that I have encountered, especially on the Android Tablet version, makes this amazing piece of software borderline unusable. Pressing ""Enter"" on my tablet keyboard will skip two lines instead of one, and the ""/"" shortcut to get to the drop-down menu is extremely inconsistent, sometimes not coming up at all. In addition, the lack of handwritten functions is a huge bummer."
"I really enjoy the web version, although the mobile app isn't so good. Personally, it was too laggy and kept malfunctioning. There's often if not always a time where it would randomly delete multiple paragraphs at once with no way to retrieve it and leave you no choice but to rewrite them (if you remember.) It's frustrating because I really like the concept(?) of this app. Other than that and a few features, everything is perfect to me...",3,2023-08-01 12:37:42,65,play_store,Notion,"I really enjoy the web version, although the mobile app isn't so good. Personally, it was too laggy and kept malfunctioning. There's often if not always a time where it would randomly delete multiple paragraphs at once with no way to retrieve it and leave you no choice but to rewrite them (if you remember.) It's frustrating because I really like the concept(?) of this app. Other than that and a few features, everything is perfect to me..."
"I really want to like Notion, but it has some huge problems that just makes it suboptimal: 1. It's painfully slow on any platform, even on a PC with good internet, it still is slow. It usually takes between 3 and 7 seconds to open a note on mobile (after you opened them they open faster). Now I use UpNote and it's like 30fps vs 120fps. 2. It has too many features and many are just slowing down the process of actually writing or doing stuff 3. It has a beautiful UI, but the UX is just bad",3,2023-08-08 01:09:11,7,play_store,Notion,"I really want to like Notion, but it has some huge problems that just makes it suboptimal: 1. It's painfully slow on any platform, even on a PC with good internet, it still is slow. It usually takes between 3 and 7 seconds to open a note on mobile (after you opened them they open faster). Now I use UpNote and it's like 30fps vs 120fps. 2. It has too many features and many are just slowing down the process of actually writing or doing stuff 3. It has a beautiful UI, but the UX is just bad"
"I use it on a daily basis. On the PC too, its extremely handy! But it does have its problems. It doesn't let you type then save when it can, its entirely networked based. Meaning, if you type, sometimes you can look up and see it rubber band to before you typed the past few sentences, deleting it, and now you have to type it again. Or just start typing for letters to lag behind with a perfectly good internet connection. And if you ARE in an area with bad reception, the app becomes unusable.",3,2024-01-18 02:41:18,73,play_store,Notion,"I use it on a daily basis. On the PC too, its extremely handy! But it does have its problems. It doesn't let you type then save when it can, its entirely networked based. Meaning, if you type, sometimes you can look up and see it rubber band to before you typed the past few sentences, deleting it, and now you have to type it again. Or just start typing for letters to lag behind with a perfectly good internet connection. And if you ARE in an area with bad reception, the app becomes unusable."
"Amazing, well designed app (not only the Android version, desktop and web app as well). Some things do need improving though- The undo button is too hidden for something used so often and needed quickly. Launch time should be WAY shorter for a notes app, which is usually needed fast and on the go. Lastly, while I don't expect Notion to be free, the 1000 block cap doesn't truly allow the user to get a real feel of how powerful Notion can be.",4,2019-02-06 10:52:43,10,play_store,Notion,"Amazing, well designed app (not only the Android version, desktop and web app as well). Some things do need improving though- The undo button is too hidden for something used so often and needed quickly. Launch time should be WAY shorter for a notes app, which is usually needed fast and on the go. Lastly, while I don't expect Notion to be free, the 1000 block cap doesn't truly allow the user to get a real feel of how powerful Notion can be."
"I love Notion, when it works. But this app is still so glitchy. I type headings and text boxes, twenty seconds later they get moved to the bottom of the page and I have to manually drag them back in place. The little loading circle in the top right constantly spins, but I never feel like Notion is really Saving my work. Definitely not a good app for entering any even remotely important information. Desktop is better, but you really need both to work together if you intend to use Notion well.",3,2023-05-10 18:43:46,4,play_store,Notion,"I love Notion, when it works. But this app is still so glitchy. I type headings and text boxes, twenty seconds later they get moved to the bottom of the page and I have to manually drag them back in place. The little loading circle in the top right constantly spins, but I never feel like Notion is really Saving my work. Definitely not a good app for entering any even remotely important information. Desktop is better, but you really need both to work together if you intend to use Notion well."
"I love notion. In browser it's been incredible. But the app has given me some problems. Often (like once every few minutes) things I've written disappear in the middle of writing. They sometimes load back in, but not always. Today I was using the app to write a journal entry. I wrote for about 10 minutes and lost all of it when it decided to wipe my progress. Not sure what the problem is. Fix this and it's easily a 5 star app.",3,2023-10-18 17:22:25,48,play_store,Notion,"I love notion. In browser it's been incredible. But the app has given me some problems. Often (like once every few minutes) things I've written disappear in the middle of writing. They sometimes load back in, but not always. Today I was using the app to write a journal entry. I wrote for about 10 minutes and lost all of it when it decided to wipe my progress. Not sure what the problem is. Fix this and it's easily a 5 star app."
"Trash. Randomly deletes words as you type. No auto-save feature, so if you've just typed a long and detailed note, then happen to be interrupted (by a phone call, or by simply switching to another app you already have open), you lose absolutely everything. I heard so many good things about Notion, but it must only work on iPhones. Rubbish Android app. Don't waste your time.",1,2023-06-16 04:10:35,46,play_store,Notion,"Trash. Randomly deletes words as you type. No auto-save feature, so if you've just typed a long and detailed note, then happen to be interrupted (by a phone call, or by simply switching to another app you already have open), you lose absolutely everything. I heard so many good things about Notion, but it must only work on iPhones. Rubbish Android app. Don't waste your time."
"Great app, grea features, great platform for notes, great sync with pc. But the biggest problem is currently it requires a strong, constant internet connection. If you get a bad signal even for a moment, you can expect the last letter or even multiple lines to be deleted. This app needs an offline mode, or at least temporary local storage for the time being, it would be truly great otherwise :(",2,2023-10-02 01:56:13,32,play_store,Notion,"Great app, grea features, great platform for notes, great sync with pc. But the biggest problem is currently it requires a strong, constant internet connection. If you get a bad signal even for a moment, you can expect the last letter or even multiple lines to be deleted. This app needs an offline mode, or at least temporary local storage for the time being, it would be truly great otherwise :("
"This is a really great service generally - but I think I found a bug. On Android 6.1 on my Samsung Galaxy Note 4, the cursor doesn't move to the end of the line as you type, instead staying at the beginning of the line (or wherever you placed it). So for example if you type the letter 'a' then the letter 'b' then 'c', you end up with 'cba' in your note, with the cursor still before the 'c'. Can this be looked at, please? If this can be sorted I'll switch from Evernote, as I love your Markdown support.",2,2019-04-03 16:35:43,1,play_store,Notion,"This is a really great service generally - but I think I found a bug. On Android 6.1 on my Samsung Galaxy Note 4, the cursor doesn't move to the end of the line as you type, instead staying at the beginning of the line (or wherever you placed it). So for example if you type the letter 'a' then the letter 'b' then 'c', you end up with 'cba' in your note, with the cursor still before the 'c'. Can this be looked at, please? If this can be sorted I'll switch from Evernote, as I love your Markdown support."
"I've really enjoyed learning about your app, however recently I've found myself avoiding it and it's 90% because of two things: 1. Takes forever to load and if I'm flipping between apps it'll usually need to fully reload the whole application. So it's slow at every turn. I've been on speaker phone trying to look through notes and it's taking forever to load. 2. I've never had an app I use so frequently require so many logins. It's frequent. You spread that across 4 platforms and.... it's often.",3,2019-08-17 10:13:54,21,play_store,Notion,"I've really enjoyed learning about your app, however recently I've found myself avoiding it and it's 90% because of two things: 1. Takes forever to load and if I'm flipping between apps it'll usually need to fully reload the whole application. So it's slow at every turn. I've been on speaker phone trying to look through notes and it's taking forever to load. 2. I've never had an app I use so frequently require so many logins. It's frequent. You spread that across 4 platforms and.... it's often."
"Has amazing potential, but is extremely unintuitve. Your view bounces around all over the place (both vertically for writings and horizontally for editing options), there is no way to Shift+Enter on phones, and backspace does not work when you are positoned before the first character of a paragraph. On top of this, you are limited to 20 AI uses and must pay for more. It would be far better if you could watch an ad to gain a single use. Also, image downloads have no file extension.",2,2023-08-27 09:11:42,32,play_store,Notion,"Has amazing potential, but is extremely unintuitve. Your view bounces around all over the place (both vertically for writings and horizontally for editing options), there is no way to Shift+Enter on phones, and backspace does not work when you are positoned before the first character of a paragraph. On top of this, you are limited to 20 AI uses and must pay for more. It would be far better if you could watch an ad to gain a single use. Also, image downloads have no file extension."
"Some files randomly dissappeared. I have a hard time scrolling or writing (found out that u have to tap on specific places to get the proper response). Offline version sometimes works, other times it doesn't bother to load. Works just fine on laptop. As an app on smartphone? Some improvements could be made. My mp3 player now crashes when notion runs. The app can get even worse, huh.",1,2023-10-03 15:45:34,45,play_store,Notion,"Some files randomly dissappeared. I have a hard time scrolling or writing (found out that u have to tap on specific places to get the proper response). Offline version sometimes works, other times it doesn't bother to load. Works just fine on laptop. As an app on smartphone? Some improvements could be made. My mp3 player now crashes when notion runs. The app can get even worse, huh."
"This is one of my all time favourite apps. They have everything you could possibly need for making the most organised, efficient and visually pleasing notes/timetables/to do lists and so on! They have many things you can include such as a calender, check list, data table, video/website/photo links, galleries and so on. I use Notion for school to manage all of the work I have. It helps me keep track of everything and not miss deadlines! Definitely recommend :))",5,2020-05-07 00:09:07,4,play_store,Notion,"This is one of my all time favourite apps. They have everything you could possibly need for making the most organised, efficient and visually pleasing notes/timetables/to do lists and so on! They have many things you can include such as a calender, check list, data table, video/website/photo links, galleries and so on. I use Notion for school to manage all of the work I have. It helps me keep track of everything and not miss deadlines! Definitely recommend :))"
"Of all the apps I have downloaded in my life; Notion is by far the best. I have become so much more organised and create pages on a whim for anything from lists, work meetings, journal entries (which I have now been doing for a record amount of time). The little details like adding emoji and backgrounds helps keep it fun which makes being organised that much easier. Highly recommend to anyone and everyone. Get over the learning curve and you won't look back!",5,2023-07-18 14:38:02,39,play_store,Notion,"Of all the apps I have downloaded in my life; Notion is by far the best. I have become so much more organised and create pages on a whim for anything from lists, work meetings, journal entries (which I have now been doing for a record amount of time). The little details like adding emoji and backgrounds helps keep it fun which makes being organised that much easier. Highly recommend to anyone and everyone. Get over the learning curve and you won't look back!"
"Notion on Android is, in a single word, frustrating. Regularly deletes data I've entered, logs me out constantly, doesn't seem to retain a proper edit history so you cannot revert, especially after it's deleted what you've entered. Text selection doesn't capture beyond a small limit, making longer edits and copy/paste impossible. It's a shame because the desktop/web version is great, and is being let down majorly by a poorly maintained and implemented app here. Disappointed",2,2023-09-26 13:32:10,23,play_store,Notion,"Notion on Android is, in a single word, frustrating. Regularly deletes data I've entered, logs me out constantly, doesn't seem to retain a proper edit history so you cannot revert, especially after it's deleted what you've entered. Text selection doesn't capture beyond a small limit, making longer edits and copy/paste impossible. It's a shame because the desktop/web version is great, and is being let down majorly by a poorly maintained and implemented app here. Disappointed"
"I usually love Notion, but the recent updates have made it almost impossible to use the mobile app—which is how I predominantly use it. On Desktop, I'll add a link to a database, rename it (icon included) to whatever I want to stay organised, and then I'll see it in the sidebar exactly how I made it. It's lovely. It's neat. It's organised. But when I go to the mobile app, suddenly everything I so-carefully labelled will revert back to looking like the source database. It's so frustrating!😣",1,2023-03-11 04:13:57,18,play_store,Notion,"I usually love Notion, but the recent updates have made it almost impossible to use the mobile app—which is how I predominantly use it. On Desktop, I'll add a link to a database, rename it (icon included) to whatever I want to stay organised, and then I'll see it in the sidebar exactly how I made it. It's lovely. It's neat. It's organised. But when I go to the mobile app, suddenly everything I so-carefully labelled will revert back to looking like the source database. It's so frustrating!😣"
"I was recently introduced to notion and I love it! The features are amazing, there is so much you can do with it. The only thing I found frustrating is the syncing between devices. I use notion on the computer, tablet and phone, and I noticed that 2/3 devices would not be updated to the last change I made on another device (even changes that have sat overnight). I'm hoping the app can make improvements to the synchronization between devices, as I rely heavily on Notion.",4,2020-08-21 23:49:29,55,play_store,Notion,"I was recently introduced to notion and I love it! The features are amazing, there is so much you can do with it. The only thing I found frustrating is the syncing between devices. I use notion on the computer, tablet and phone, and I noticed that 2/3 devices would not be updated to the last change I made on another device (even changes that have sat overnight). I'm hoping the app can make improvements to the synchronization between devices, as I rely heavily on Notion."
"I love the desktop version soo much. I think it serves me the best experience ever, compared to other note taking platforms. But when it comes to the mobile app, I always got frustrated. For example, sometimes when I'm editing texts, the texts suddenly got deleted. So I have to click undo, and the texts will appear again. I hope your side can solve this issue soon. sincerely, from a notion lover 😗",3,2023-03-10 08:15:42,51,play_store,Notion,"I love the desktop version soo much. I think it serves me the best experience ever, compared to other note taking platforms. But when it comes to the mobile app, I always got frustrated. For example, sometimes when I'm editing texts, the texts suddenly got deleted. So I have to click undo, and the texts will appear again. I hope your side can solve this issue soon. sincerely, from a notion lover 😗"
"They've made some big changes to the loading time! It's still not quite as fast to open as, say, Google Keep, but considering how powerful and versatile Notion is, its really not the problem it used to be at all. If you love the desktop version of Notion I have no problem recommending the Android version now, too. The devs listened to their user base and did a great job!",5,2020-04-30 23:27:49,93,play_store,Notion,"They've made some big changes to the loading time! It's still not quite as fast to open as, say, Google Keep, but considering how powerful and versatile Notion is, its really not the problem it used to be at all. If you love the desktop version of Notion I have no problem recommending the Android version now, too. The devs listened to their user base and did a great job!"
"The app version is very very slow when typing. I have to halve or less my typing speed while waiting for it to catch up. I think if there was an offline mode it would be better as it seems to be constantly trying to sync, thus slowing it down. It could also be my phone partly, but still it shouldn't be this slow just to type... I have the desktop version as well and it keeps up with my typing just fine... Keep improving it though, I have hope it will be better in the future :)",3,2022-02-25 08:43:00,77,play_store,Notion,"The app version is very very slow when typing. I have to halve or less my typing speed while waiting for it to catch up. I think if there was an offline mode it would be better as it seems to be constantly trying to sync, thus slowing it down. It could also be my phone partly, but still it shouldn't be this slow just to type... I have the desktop version as well and it keeps up with my typing just fine... Keep improving it though, I have hope it will be better in the future :)"
"Alike many others, I wish this was more like the desktop version. Even the Apple version of Notion doesn't stand up against the full thing. I want to be able to have the full experience although I understand the appeal of simplifying it for mobility. One of the parts that bug me about it is that my table columns cannot be altered on mobile, and there isn't even a zoom in or out function, so I cannot see the full spread. Lastly, a timetable/schedule option would be helpful too. :)",3,2021-01-22 11:45:24,10,play_store,Notion,"Alike many others, I wish this was more like the desktop version. Even the Apple version of Notion doesn't stand up against the full thing. I want to be able to have the full experience although I understand the appeal of simplifying it for mobility. One of the parts that bug me about it is that my table columns cannot be altered on mobile, and there isn't even a zoom in or out function, so I cannot see the full spread. Lastly, a timetable/schedule option would be helpful too. :)"
"Quite convenient is the option of creating subpages and in that way being able to share numerous notes right away—as far as I'm concerned there isn't a better solution for notes sharing out there. On the flip side, the app itself has a bit of a jumpy interface that makes it difficult to write and edit notes conveniently (including undo and redo buttons being tucked away), the spell checker doesn't always work, and it's lacking extensive formatting options, such as underlining for example.",4,2019-05-22 22:25:09,6,play_store,Notion,"Quite convenient is the option of creating subpages and in that way being able to share numerous notes right away—as far as I'm concerned there isn't a better solution for notes sharing out there. On the flip side, the app itself has a bit of a jumpy interface that makes it difficult to write and edit notes conveniently (including undo and redo buttons being tucked away), the spell checker doesn't always work, and it's lacking extensive formatting options, such as underlining for example."
"I find this app extremely useful for note taking. It saddens me to say that it tends not to work on my Chromebook. I am unable to move my pages with ease, I cannot use the drag and drop feature that I have seen. When I want to turn a line of text into a heading or something, I click on the Turn Into button at the bottum of my page (as I cannot use the /command) and it doesn't open. I have to close and reopen the app to be able to do this which takes up time. I hope these issues get sorted soon.",3,2020-06-18 21:31:06,35,play_store,Notion,"I find this app extremely useful for note taking. It saddens me to say that it tends not to work on my Chromebook. I am unable to move my pages with ease, I cannot use the drag and drop feature that I have seen. When I want to turn a line of text into a heading or something, I click on the Turn Into button at the bottum of my page (as I cannot use the /command) and it doesn't open. I have to close and reopen the app to be able to do this which takes up time. I hope these issues get sorted soon."
"The actual content of Notion is great. I love using the browser version. I really want to like this app, but it's just too slow to be useful. My other apps load perfectly quickly, whereas this takes ages to start up and navigating through sub pages takes a while as well. It's slow enough to lose two stars for me. I'd change this to five stars if it speeds up in a future update!",3,2020-06-04 11:52:21,48,play_store,Notion,"The actual content of Notion is great. I love using the browser version. I really want to like this app, but it's just too slow to be useful. My other apps load perfectly quickly, whereas this takes ages to start up and navigating through sub pages takes a while as well. It's slow enough to lose two stars for me. I'd change this to five stars if it speeds up in a future update!"
"Love this app! It has tons of customization features and the searchable cover photo database is a nice touch. But it's not without bugs. 1) When inserting a photo, you're given the option to select multiple. But if you select multiple photos, only the first one appears... so be ready to add them one by one. 2) You're also given two options on where to select photos: capture photo, and files. If you want to add via Google Photos, you have to scroll through ""other apps"" which takes a while...",4,2020-09-17 16:26:35,63,play_store,Notion,"Love this app! It has tons of customization features and the searchable cover photo database is a nice touch. But it's not without bugs. 1) When inserting a photo, you're given the option to select multiple. But if you select multiple photos, only the first one appears... so be ready to add them one by one. 2) You're also given two options on where to select photos: capture photo, and files. If you want to add via Google Photos, you have to scroll through ""other apps"" which takes a while..."
"A very good and helpful tool for organizing and keeping track of things, unfortunately, it's been extremely slow on updating the notes, occasionally it'd even just mess up a whole section full of paragraphs and reorder them randomly, while also being in general terrible with performance. My phone keeps heating up. Really, trust me when I say this app is easy to use, convenient, free, and overall very good but seriously the slowness, mainly, is starting to bug me a lot.",1,2023-01-09 18:59:55,47,play_store,Notion,"A very good and helpful tool for organizing and keeping track of things, unfortunately, it's been extremely slow on updating the notes, occasionally it'd even just mess up a whole section full of paragraphs and reorder them randomly, while also being in general terrible with performance. My phone keeps heating up. Really, trust me when I say this app is easy to use, convenient, free, and overall very good but seriously the slowness, mainly, is starting to bug me a lot."
"Edit: Thats IT! The mobile app is TERRIBLE. The UI doesn't work, it doesn't behave like every mobile doc app since the dawn of time. Especially the sync is a disaster and you should NEVER edit a document on the go. The app closes itself frequently, especially if you switch to a different app like, for example, if you get a text, and deletes half of the things you wrote. It's so bad I'm deleting it and switching to something else, this app has had YEARS to fix this and they haven't. I'm done!",1,2023-05-14 21:47:07,81,play_store,Notion,"Edit: Thats IT! The mobile app is TERRIBLE. The UI doesn't work, it doesn't behave like every mobile doc app since the dawn of time. Especially the sync is a disaster and you should NEVER edit a document on the go. The app closes itself frequently, especially if you switch to a different app like, for example, if you get a text, and deletes half of the things you wrote. It's so bad I'm deleting it and switching to something else, this app has had YEARS to fix this and they haven't. I'm done!"
"Desktop app is amazing. 5/5. Mobile app is garbage. Just spent 10 minutes trying to write a few paragraphs. It would lag while typing and not display anything I was writing for a few seconds at a time. This wasn't occasional either, it was constant. It would also drop inputs on letters in words leaving gibberish behind. It's generally fine if you are just viewing what you've written on the desktop app. That's the only way I'd recommend this.",2,2022-02-22 08:16:39,49,play_store,Notion,"Desktop app is amazing. 5/5. Mobile app is garbage. Just spent 10 minutes trying to write a few paragraphs. It would lag while typing and not display anything I was writing for a few seconds at a time. This wasn't occasional either, it was constant. It would also drop inputs on letters in words leaving gibberish behind. It's generally fine if you are just viewing what you've written on the desktop app. That's the only way I'd recommend this."
"Notion is a perfect app for me to take my notes digitally. It looks so aesthetic and pretty when I used the app as a beginner. However, whenever I spent a long time to organize my notes, it can get really slow and laggy sometimes. This apparently annoys me the most. Other than that, I am also dissapointed that I can't save my notes locally and always have to rely on the internet to save my notes. I do not have online connection all the times, ya know.",2,2022-01-12 19:44:01,65,play_store,Notion,"Notion is a perfect app for me to take my notes digitally. It looks so aesthetic and pretty when I used the app as a beginner. However, whenever I spent a long time to organize my notes, it can get really slow and laggy sometimes. This apparently annoys me the most. Other than that, I am also dissapointed that I can't save my notes locally and always have to rely on the internet to save my notes. I do not have online connection all the times, ya know."
